ปีเดือน,รหัสจังหวัด,ชื่อจังหวัด,รหัสสำนักทะเบียน,ชื่อสำนักทะเบียน,รหัสตำบล,ชื่อตำบล,รหัสหมู่บ้าน,ชื่อหมู่บ้าน,จำนวนประชากรชาย,จำนวนประชากรหญิง,จำนวนประชากรทั้งหมด,จำนวนบ้าน (หลังคาเรือน)
6412,16,จังหวัดลพบุรี,1603,อำเภอโคกสำโรง,0,-,0,-,"37,632","38,512","76,144","29,077"
6412,16,จังหวัดลพบุรี,1604,อำเภอชัยบาดาล,0,-,0,-,"36,284","37,179","73,463","28,369"
6412,16,จังหวัดลพบุรี,1605,อำเภอท่าวุ้ง,0,-,0,-,"21,077","22,770","43,847","15,450"
6412,16,จังหวัดลพบุรี,1606,อำเภอบ้านหมี่,0,-,0,-,"33,150","35,865","69,015","25,240"
6412,16,จังหวัดลพบุรี,1607,อำเภอท่าหลวง,0,-,0,-,"12,702","13,061","25,763","9,503"
6412,16,จังหวัดลพบุรี,1608,อำเภอสระโบสถ์,0,-,0,-,"7,104","6,944","14,048","5,293"
6412,16,จังหวัดลพบุรี,1609,อำเภอโคกเจริญ,0,-,0,-,"12,169","12,189","24,358","8,601"
6412,16,จังหวัดลพบุรี,1610,อำเภอลำสนธิ,0,-,0,-,"13,541","13,729","27,270","10,482"
6412,16,จังหวัดลพบุรี,1611,อำเภอหนองม่วง,0,-,0,-,"13,637","14,236","27,873","11,570"
6412,16,จังหวัดลพบุรี,1681,ท้องถิ่นเทศบาลตำบลกกโก,0,-,0,-,"4,756","5,618","10,374","5,351"
6412,16,จังหวัดลพบุรี,1682,ท้องถิ่นเทศบาลตำบลถนนใหญ่,0,-,0,-,"6,181","5,032","11,213","4,778"
6412,16,จังหวัดลพบุรี,1683,ท้องถิ่นเทศบาลเมืองเขาสามยอด,0,-,0,-,"15,738","13,252","28,990","12,576"
6412,16,จังหวัดลพบุรี,1684,ท้องถิ่นเทศบาลตำบลท่าศาลา,0,-,0,-,"6,835","7,756","14,591","7,134"
6412,16,จังหวัดลพบุรี,1685,ท้องถิ่นเทศบาลตำบลดีลัง,0,-,0,-,"3,888","4,157","8,045","3,808"
6412,16,จังหวัดลพบุรี,1686,ท้องถิ่นเทศบาลตำบลเขาพระงาม,0,-,0,-,"15,976","9,116","25,092","11,902"
6412,16,จังหวัดลพบุรี,1688,ท้องถิ่นเทศบาลตำบลสระโบสถ์,0,-,0,-,"3,453","3,759","7,212","3,309"
6412,16,จังหวัดลพบุรี,1689,ท้องถิ่นเทศบาลตำบลบ้านท่าหลวง,0,-,0,-,"1,913","1,920","3,833","2,109"
6412,16,จังหวัดลพบุรี,1690,ท้องถิ่นเทศบาลตำบลท่าวุ้ง,0,-,0,-,"1,016","1,101","2,117",923
6412,16,จังหวัดลพบุรี,1691,ท้องถิ่นเทศบาลตำบลท่าโขลง,0,-,0,-,"1,047","1,196","2,243","1,009"
6412,16,จังหวัดลพบุรี,1692,ท้องถิ่นเทศบาลตำบลลำนารายณ์,0,-,0,-,"7,555","8,165","15,720","8,651"
6412,16,จังหวัดลพบุรี,1693,ท้องถิ่นเทศบาลตำบลหนองม่วง,0,-,0,-,"2,381","2,541","4,922","2,156"
6412,16,จังหวัดลพบุรี,1694,ท้องถิ่นเทศบาลตำบลพัฒนานิคม,0,-,0,-,"1,566","1,712","3,278","1,466"
6412,16,จังหวัดลพบุรี,1695,ท้องถิ่นเทศบาลตำบลแก่งเสือเต้น,0,-,0,-,"1,309","1,364","2,673","1,080"
6412,16,จังหวัดลพบุรี,1696,ท้องถิ่นเทศบาลตำบลโคกตูม,0,-,0,-,"14,765","15,199","29,964","11,840"
6412,16,จังหวัดลพบุรี,1697,ท้องถิ่นเทศบาลตำบลโคกสำโรง,0,-,0,-,"2,725","2,966","5,691","2,442"
6412,16,จังหวัดลพบุรี,1698,ท้องถิ่นเทศบาลเมืองบ้านหมี่,0,-,0,-,"1,502","1,665","3,167","1,399"
6412,16,จังหวัดลพบุรี,1699,ท้องถิ่นเทศบาลเมืองลพบุรี,0,-,0,-,"10,293","10,962","21,255","12,721"
6412,17,จังหวัดสิงห์บุรี,0,-,0,-,0,-,"97,144","107,382","204,526","79,494"
6412,17,จังหวัดสิงห์บุรี,1701,อำเภอเมืองสิงห์บุรี,0,-,0,-,"17,001","19,425","36,426","13,613"
6412,17,จังหวัดสิงห์บุรี,1702,อำเภอบางระจัน,0,-,0,-,"9,324","9,999","19,323","7,153"
6412,17,จังหวัดสิงห์บุรี,1703,อำเภอค่ายบางระจัน,0,-,0,-,"12,421","13,324","25,745","8,949"
6412,17,จังหวัดสิงห์บุรี,1704,อำเภอพรหมบุรี,0,-,0,-,"7,819","8,711","16,530","5,966"
6412,17,จังหวัดสิงห์บุรี,1705,อำเภอท่าช้าง,0,-,0,-,"2,530","2,882","5,412","1,860"
6412,17,จังหวัดสิงห์บุรี,1706,อำเภออินทร์บุรี,0,-,0,-,"23,357","25,320","48,677","17,754"
6412,17,จังหวัดสิงห์บุรี,1793,ท้องถิ่นเทศบาลตำบลอินทร์บุรี,0,-,0,-,"2,115","2,340","4,455","2,276"
6412,17,จังหวัดสิงห์บุรี,1794,ท้องถิ่นเทศบาลตำบลถอนสมอ,0,-,0,-,"4,145","4,557","8,702","3,432"
6412,17,จังหวัดสิงห์บุรี,1795,ท้องถิ่นเทศบาลตำบลพรหมบุรี,0,-,0,-,"1,519","1,632","3,151","1,309"
6412,17,จังหวัดสิงห์บุรี,1796,ท้องถิ่นเทศบาลตำบลบางน้ำเชี่ยว,0,-,0,-,"1,613","1,765","3,378","1,398"
6412,17,จังหวัดสิงห์บุรี,1797,ท้องถิ่นเทศบาลตำบลโพสังโฆ,0,-,0,-,958,"1,080","2,038",845
6412,17,จังหวัดสิงห์บุรี,1798,ท้องถิ่นเทศบาลเมืองบางระจัน,0,-,0,-,"6,466","7,323","13,789","5,678"
6412,17,จังหวัดสิงห์บุรี,1799,ท้องถิ่นเทศบาลเมืองสิงห์บุรี,0,-,0,-,"7,876","9,024","16,900","9,261"
6412,18,จังหวัดชัยนาท,0,-,0,-,0,-,"153,962","166,470","320,432","128,284"
6412,18,จังหวัดชัยนาท,1801,อำเภอเมืองชัยนาท,0,-,0,-,"11,032","11,764","22,796","8,727"
6412,18,จังหวัดชัยนาท,1802,อำเภอมโนรมย์,0,-,0,-,"11,356","12,381","23,737","8,962"
6412,18,จังหวัดชัยนาท,1803,อำเภอวัดสิงห์,0,-,0,-,"10,662","11,388","22,050","9,218"
6412,18,จังหวัดชัยนาท,1804,อำเภอสรรพยา,0,-,0,-,"14,817","15,836","30,653","11,765"
6412,18,จังหวัดชัยนาท,1805,อำเภอสรรคบุรี,0,-,0,-,"29,154","31,664","60,818","22,304"
6412,18,จังหวัดชัยนาท,1806,อำเภอหันคา,0,-,0,-,"19,814","21,166","40,980","14,689"
6412,18,จังหวัดชัยนาท,1807,อำเภอหนองมะโมง,0,-,0,-,"6,273","6,485","12,758","5,148"
6412,18,จังหวัดชัยนาท,1808,อำเภอเนินขาม,0,-,0,-,"5,291","5,500","10,791","4,000"
6412,18,จังหวัดชัยนาท,1880,ท้องถิ่นเทศบาลตำบลบางหลวง,0,-,0,-,"2,502","2,807","5,309","2,624"
6412,18,จังหวัดชัยนาท,1881,ท้องถิ่นเทศบาลตำบลนางลือ,0,-,0,-,"3,560","3,930","7,490","2,596"
6412,18,จังหวัดชัยนาท,1882,ท้องถิ่นเทศบาลตำบลเสือโฮก,0,-,0,-,"3,646","3,875","7,521","2,456"
6412,18,จังหวัดชัยนาท,1883,ท้องถิ่นเทศบาลตำบลหาดท่าเสา,0,-,0,-,"2,442","2,578","5,020","1,811"
6412,18,จังหวัดชัยนาท,1884,ท้องถิ่นเทศบาลตำบลชัยนาท,0,-,0,-,"3,604","4,357","7,961","2,707"
6412,18,จังหวัดชัยนาท,1885,ท้องถิ่นเทศบาลตำบลบ้านกล้วย,0,-,0,-,"3,298","3,663","6,961","3,561"
6412,18,จังหวัดชัยนาท,1887,ท้องถิ่นเทศบาลตำบลหนองแซง,0,-,0,-,"3,783","3,947","7,730","2,765"
6412,18,จังหวัดชัยนาท,1889,ท้องถิ่นเทศบาลตำบลวังตะเคียน,0,-,0,-,"3,258","3,413","6,671","2,476"
6412,18,จังหวัดชัยนาท,1890,ท้องถิ่นเทศบาลตำบลเนินขาม,0,-,0,-,"2,868","3,095","5,963","2,669"
6412,18,จังหวัดชัยนาท,1891,ท้องถิ่นเทศบาลตำบลหันคา,0,-,0,-,"1,945","2,149","4,094","2,433"
6412,18,จังหวัดชัยนาท,1892,ท้องถิ่นเทศบาลตำบลสามง่ามท่าโบสถ์,0,-,0,-,636,686,"1,322",469
6412,18,จังหวัดชัยนาท,1893,ท้องถิ่นเทศบาลตำบลแพรกศรีราชา,0,-,0,-,"1,155","1,339","2,494","1,368"
6412,18,จังหวัดชัยนาท,1894,ท้องถิ่นเทศบาลตำบลสรรพยา,0,-,0,-,"1,476","1,595","3,071","1,367"
6412,18,จังหวัดชัยนาท,1895,ท้องถิ่นเทศบาลตำบลโพธิ์พิทักษ์,0,-,0,-,738,827,"1,565",577
6412,18,จังหวัดชัยนาท,1896,ท้องถิ่นเทศบาลตำบลหางน้ำสาคร,0,-,0,-,"2,937","3,153","6,090","3,128"
6412,18,จังหวัดชัยนาท,1897,ท้องถิ่นเทศบาลตำบลคุ้งสำเภา,0,-,0,-,881,947,"1,828",992
6412,18,จังหวัดชัยนาท,1898,ท้องถิ่นเทศบาลตำบลวัดสิงห์,0,-,0,-,"1,495","1,676","3,171","1,965"
6412,18,จังหวัดชัยนาท,1899,ท้องถิ่นเทศบาลเมืองชัยนาท,0,-,0,-,"5,339","6,249","11,588","7,507"
6412,19,จังหวัดสระบุรี,0,-,0,-,0,-,"316,201","327,762","643,963","288,275"
6412,19,จังหวัดสระบุรี,1901,อำเภอเมืองสระบุรี,0,-,0,-,"25,054","22,118","47,172","20,210"
6412,19,จังหวัดสระบุรี,1902,อำเภอแก่งคอย,0,-,0,-,"34,666","35,597","70,263","31,359"
6412,19,จังหวัดสระบุรี,1903,อำเภอหนองแค,0,-,0,-,"33,044","35,066","68,110","34,229"
6412,19,จังหวัดสระบุรี,1904,อำเภอวิหารแดง,0,-,0,-,"16,300","16,957","33,257","12,238"
